site,year,species,latitude,longitude,min_depth,max_depth,abundance,site_id,bot_depth,secchi_depth,depth,temperature,salinity,oxygen,phosphate,total_phosphorus,silicate,nitrate_nitrite,nitrate,nitrite,ammonium,total_nitrogen,hydrogen_sulphide,ph,total_alkalinity,chlorophyll_a
site_55.0_14.08,1990,Macoma balthica,55.0,14.08,48.0,48.0,6,S3,46.95614035087719,7.589912280701754,20.760961479385966,9.40671052631579,9.87423245614035,7.000394736842105,0.6822368421052633,1.0989912280701755,12.632456140350877,4.28,2.72719298245614,0.16105263157894736,0.8447368421052631,21.039035087719295,2.216666666666667,8.008026315789474,1.4687017543859648,1.5736842105263158
site_55.0_14.08,1990,Mysella bidentata,55.0,14.08,48.0,48.0,3,S3,46.95614035087719,7.589912280701754,20.760961479385966,9.40671052631579,9.87423245614035,7.000394736842105,0.6822368421052633,1.0989912280701755,12.632456140350877,4.28,2.72719298245614,0.16105263157894736,0.8447368421052631,21.039035087719295,2.216666666666667,8.008026315789474,1.4687017543859648,1.5736842105263158
site_55.0_14.08,1990,Neomysis integer,55.0,14.08,48.0,48.0,3,S3,46.95614035087719,7.589912280701754,20.760961479385966,9.40671052631579,9.87423245614035,7.000394736842105,0.6822368421052633,1.0989912280701755,12.632456140350877,4.28,2.72719298245614,0.16105263157894736,0.8447368421052631,21.039035087719295,2.216666666666667,8.008026315789474,1.4687017543859648,1.5736842105263158
site_55.0_14.08,1990,Polydora ciliata,55.0,14.08,48.0,48.0,3,S3,46.95614035087719,7.589912280701754,20.760961479385966,9.40671052631579,9.87423245614035,7.000394736842105,0.6822368421052633,1.0989912280701755,12.632456140350877,4.28,2.72719298245614,0.16105263157894736,0.8447368421052631,21.039035087719295,2.216666666666667,8.008026315789474,1.4687017543859648,1.5736842105263158
site_55.0_14.08,1990,Scoloplos armiger,55.0,14.08,48.0,48.0,103,S3,46.95614035087719,7.589912280701754,20.760961479385966,9.40671052631579,9.87423245614035,7.000394736842105,0.6822368421052633,1.0989912280701755,12.632456140350877,4.28,2.72719298245614,0.16105263157894736,0.8447368421052631,21.039035087719295,2.216666666666667,8.008026315789474,1.4687017543859648,1.5736842105263158
site_55.0_14.08,1991,Arctica islandica,55.0,14.08,48.0,48.0,3,S3,47.24528301886792,10.452830188679245,21.632075471698112,6.642641509433962,9.613009433962265,7.637358490566038,0.479622641509434,0.819245283018868,10.514150943396226,4.28,2.9245283018867925,0.18245283018867925,0.47641509433962265,19.041509433962265,1.1745283018867927,8.158490566037736,1.434066037735849,1.730188679245283
site_55.0_14.08,1991,Bylgides sarsi,55.0,14.08,48.0,48.0,9,S3,47.24528301886792,10.452830188679245,21.632075471698112,6.642641509433962,9.613009433962265,7.637358490566038,0.479622641509434,0.819245283018868,10.514150943396226,4.28,2.9245283018867925,0.18245283018867925,0.47641509433962265,19.041509433962265,1.1745283018867927,8.158490566037736,1.434066037735849,1.730188679245283
site_55.0_14.08,1991,Diastylis rathkei,55.0,14.08,48.0,48.0,75,S3,47.24528301886792,10.452830188679245,21.632075471698112,6.642641509433962,9.613009433962265,7.637358490566038,0.479622641509434,0.819245283018868,10.514150943396226,4.28,2.9245283018867925,0.18245283018867925,0.47641509433962265,19.041509433962265,1.1745283018867927,8.158490566037736,1.434066037735849,1.730188679245283
site_55.0_14.08,1991,Halicryptus spinulosus,55.0,14.08,48.0,48.0,13,S3,47.24528301886792,10.452830188679245,21.632075471698112,6.642641509433962,9.613009433962265,7.637358490566038,0.479622641509434,0.819245283018868,10.514150943396226,4.28,2.9245283018867925,0.18245283018867925,0.47641509433962265,19.041509433962265,1.1745283018867927,8.158490566037736,1.434066037735849,1.730188679245283
site_55.0_14.08,1991,Macoma balthica,55.0,14.08,48.0,48.0,31,S3,47.24528301886792,10.452830188679245,21.632075471698112,6.642641509433962,9.613009433962265,7.637358490566038,0.479622641509434,0.819245283018868,10.514150943396226,4.28,2.9245283018867925,0.18245283018867925,0.47641509433962265,19.041509433962265,1.1745283018867927,8.158490566037736,1.434066037735849,1.730188679245283
site_55.0_14.08,1991,Priapulus caudatus,55.0,14.08,48.0,48.0,3,S3,47.24528301886792,10.452830188679245,21.632075471698112,6.642641509433962,9.613009433962265,7.637358490566038,0.479622641509434,0.819245283018868,10.514150943396226,4.28,2.9245283018867925,0.18245283018867925,0.47641509433962265,19.041509433962265,1.1745283018867927,8.158490566037736,1.434066037735849,1.730188679245283
site_55.0_14.08,1991,Scoloplos armiger,55.0,14.08,48.0,48.0,940,S3,47.24528301886792,10.452830188679245,21.632075471698112,6.642641509433962,9.613009433962265,7.637358490566038,0.479622641509434,0.819245283018868,10.514150943396226,4.28,2.9245283018867925,0.18245283018867925,0.47641509433962265,19.041509433962265,1.1745283018867927,8.158490566037736,1.434066037735849,1.730188679245283
site_55.0_14.08,1993,Bylgides sarsi,55.0,14.08,48.0,48.0,25,S3,47.71186440677966,7.022598870056497,20.660815908474575,7.962728813559322,9.88619209039548,7.226214689265537,0.4705084745762712,0.845593220338983,12.938983050847456,4.28,2.1107344632768363,0.20819209039548023,0.3728813559322034,22.01638418079096,0.7632768361581921,8.165988700564972,1.5876723163841806,2.489830508474576
site_55.0_14.08,1993,Hydrobia ulvae,55.0,14.08,48.0,48.0,19,S3,47.71186440677966,7.022598870056497,20.660815908474575,7.962728813559322,9.88619209039548,7.226214689265537,0.4705084745762712,0.845593220338983,12.938983050847456,4.28,2.1107344632768363,0.20819209039548023,0.3728813559322034,22.01638418079096,0.7632768361581921,8.165988700564972,1.5876723163841806,2.489830508474576
site_55.0_14.08,1993,Macoma balthica,55.0,14.08,48.0,48.0,6,S3,47.71186440677966,7.022598870056497,20.660815908474575,7.962728813559322,9.88619209039548,7.226214689265537,0.4705084745762712,0.845593220338983,12.938983050847456,4.28,2.1107344632768363,0.20819209039548023,0.3728813559322034,22.01638418079096,0.7632768361581921,8.165988700564972,1.5876723163841806,2.489830508474576
site_55.0_14.08,1993,Polydora,55.0,14.08,48.0,48.0,13,S3,47.71186440677966,7.022598870056497,20.660815908474575,7.962728813559322,9.88619209039548,7.226214689265537,0.4705084745762712,0.845593220338983,12.938983050847456,4.28,2.1107344632768363,0.20819209039548023,0.3728813559322034,22.01638418079096,0.7632768361581921,8.165988700564972,1.5876723163841806,2.489830508474576
site_55.0_14.08,1993,Scoloplos armiger,55.0,14.08,48.0,48.0,516,S3,47.71186440677966,7.022598870056497,20.660815908474575,7.962728813559322,9.88619209039548,7.226214689265537,0.4705084745762712,0.845593220338983,12.938983050847456,4.28,2.1107344632768363,0.20819209039548023,0.3728813559322034,22.01638418079096,0.7632768361581921,8.165988700564972,1.5876723163841806,2.489830508474576
site_55.0_14.08,1993,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,9,S3,47.71186440677966,7.022598870056497,20.660815908474575,7.962728813559322,9.88619209039548,7.226214689265537,0.4705084745762712,0.845593220338983,12.938983050847456,4.28,2.1107344632768363,0.20819209039548023,0.3728813559322034,22.01638418079096,0.7632768361581921,8.165988700564972,1.5876723163841806,2.489830508474576
site_55.0_14.08,1994,Bylgides sarsi,55.0,14.08,48.0,48.0,13,S3,47.19387755102041,6.678571428571429,21.55655315387755,7.832710884353742,9.972727891156463,7.102312925170068,0.4522448979591837,0.7821088435374149,11.78265306122449,4.28,3.619047619047619,0.3280612244897959,0.5302721088435375,25.227551020408164,7.53673469387755,8.249149659863946,1.669418367346939,3.3153061224489795
site_55.0_14.08,1994,Diastylis rathkei,55.0,14.08,48.0,48.0,3,S3,47.19387755102041,6.678571428571429,21.55655315387755,7.832710884353742,9.972727891156463,7.102312925170068,0.4522448979591837,0.7821088435374149,11.78265306122449,4.28,3.619047619047619,0.3280612244897959,0.5302721088435375,25.227551020408164,7.53673469387755,8.249149659863946,1.669418367346939,3.3153061224489795
site_55.0_14.08,1994,Halicryptus spinulosus,55.0,14.08,48.0,48.0,6,S3,47.19387755102041,6.678571428571429,21.55655315387755,7.832710884353742,9.972727891156463,7.102312925170068,0.4522448979591837,0.7821088435374149,11.78265306122449,4.28,3.619047619047619,0.3280612244897959,0.5302721088435375,25.227551020408164,7.53673469387755,8.249149659863946,1.669418367346939,3.3153061224489795
site_55.0_14.08,1994,Heteromastus filiformis,55.0,14.08,48.0,48.0,16,S3,47.19387755102041,6.678571428571429,21.55655315387755,7.832710884353742,9.972727891156463,7.102312925170068,0.4522448979591837,0.7821088435374149,11.78265306122449,4.28,3.619047619047619,0.3280612244897959,0.5302721088435375,25.227551020408164,7.53673469387755,8.249149659863946,1.669418367346939,3.3153061224489795
site_55.0_14.08,1994,Polydora ciliata,55.0,14.08,48.0,48.0,6,S3,47.19387755102041,6.678571428571429,21.55655315387755,7.832710884353742,9.972727891156463,7.102312925170068,0.4522448979591837,0.7821088435374149,11.78265306122449,4.28,3.619047619047619,0.3280612244897959,0.5302721088435375,25.227551020408164,7.53673469387755,8.249149659863946,1.669418367346939,3.3153061224489795
site_55.0_14.08,1995,Arctica islandica,55.0,14.08,48.0,48.0,3,S3,47.38796680497925,8.508298755186722,22.344656609709542,7.431632780082988,9.573898340248961,7.313755186721992,0.46510373443983405,0.721058091286307,11.163485477178424,4.28,2.789834024896266,0.25641078838174275,0.750207468879668,22.11701244813278,9.737136929460581,8.080165975103736,1.6642883817427385,1.5209543568464732
site_55.0_14.08,1995,Capitella capitata,55.0,14.08,48.0,48.0,6,S3,47.38796680497925,8.508298755186722,22.344656609709542,7.431632780082988,9.573898340248961,7.313755186721992,0.46510373443983405,0.721058091286307,11.163485477178424,4.28,2.789834024896266,0.25641078838174275,0.750207468879668,22.11701244813278,9.737136929460581,8.080165975103736,1.6642883817427385,1.5209543568464732
site_55.0_14.08,1995,Diastylis rathkei,55.0,14.08,48.0,48.0,13,S3,47.38796680497925,8.508298755186722,22.344656609709542,7.431632780082988,9.573898340248961,7.313755186721992,0.46510373443983405,0.721058091286307,11.163485477178424,4.28,2.789834024896266,0.25641078838174275,0.750207468879668,22.11701244813278,9.737136929460581,8.080165975103736,1.6642883817427385,1.5209543568464732
site_55.0_14.08,1995,Macoma balthica,55.0,14.08,48.0,48.0,3,S3,47.38796680497925,8.508298755186722,22.344656609709542,7.431632780082988,9.573898340248961,7.313755186721992,0.46510373443983405,0.721058091286307,11.163485477178424,4.28,2.789834024896266,0.25641078838174275,0.750207468879668,22.11701244813278,9.737136929460581,8.080165975103736,1.6642883817427385,1.5209543568464732
site_55.0_14.08,1995,Mysis mixta,55.0,14.08,48.0,48.0,9,S3,47.38796680497925,8.508298755186722,22.344656609709542,7.431632780082988,9.573898340248961,7.313755186721992,0.46510373443983405,0.721058091286307,11.163485477178424,4.28,2.789834024896266,0.25641078838174275,0.750207468879668,22.11701244813278,9.737136929460581,8.080165975103736,1.6642883817427385,1.5209543568464732
site_55.0_14.08,1995,Oligochaeta,55.0,14.08,48.0,48.0,3,S3,47.38796680497925,8.508298755186722,22.344656609709542,7.431632780082988,9.573898340248961,7.313755186721992,0.46510373443983405,0.721058091286307,11.163485477178424,4.28,2.789834024896266,0.25641078838174275,0.750207468879668,22.11701244813278,9.737136929460581,8.080165975103736,1.6642883817427385,1.5209543568464732
site_55.0_14.08,1997,Bylgides sarsi,55.0,14.08,48.0,48.0,13,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Diastylis rathkei,55.0,14.08,48.0,48.0,155,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Halicryptus spinulosus,55.0,14.08,48.0,48.0,4,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Heteromastus filiformis,55.0,14.08,48.0,48.0,4,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Macoma balthica,55.0,14.08,48.0,48.0,11,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Mytilus edulis,55.0,14.08,48.0,48.0,2,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Phyllodoce (Anaitides) mucosa,55.0,14.08,48.0,48.0,2,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,4,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Pontoporeia femorata,55.0,14.08,48.0,48.0,42,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Priapulus caudatus,55.0,14.08,48.0,48.0,17,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Scoloplos armiger,55.0,14.08,48.0,48.0,109,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,11,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1997,Turbellaria,55.0,14.08,48.0,48.0,2,S3,47.61722488038278,6.679425837320574,19.73415995215311,8.281354066985646,9.749373205741627,7.296889952153109,0.4414354066985646,0.7114832535885167,12.698564593301436,4.28,2.1818181818181817,0.307177033492823,0.36076555023923446,20.239712918660288,4.444019138755981,8.14287081339713,1.6727942583732056,2.454066985645933
site_55.0_14.08,1998,Ampharete acutifrons,55.0,14.08,48.0,48.0,126,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Arctica islandica,55.0,14.08,48.0,48.0,6,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Astarte elliptica,55.0,14.08,48.0,48.0,1,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Bylgides sarsi,55.0,14.08,48.0,48.0,28,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Corbula gibba,55.0,14.08,48.0,48.0,3,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Diastylis rathkei,55.0,14.08,48.0,48.0,85,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Halicryptus spinulosus,55.0,14.08,48.0,48.0,13,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Heteromastus filiformis,55.0,14.08,48.0,48.0,3,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Hydrobia ulvae,55.0,14.08,48.0,48.0,3,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Macoma balthica,55.0,14.08,48.0,48.0,19,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Mysis mixta,55.0,14.08,48.0,48.0,1,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Mytilus edulis,55.0,14.08,48.0,48.0,1,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Nephtys ciliata,55.0,14.08,48.0,48.0,1,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Nephtys hombergii,55.0,14.08,48.0,48.0,1,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,31,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Pontoporeia femorata,55.0,14.08,48.0,48.0,82,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Scoloplos armiger,55.0,14.08,48.0,48.0,157,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,1998,Trochochaeta multisetosa,55.0,14.08,48.0,48.0,1,S3,47.51381215469613,6.3121546961325965,21.025654554696132,8.123513812154696,9.495176795580111,7.257127071823204,0.3829281767955801,0.8676795580110498,12.306629834254144,4.28,2.1773480662983427,0.19696132596685081,0.5132596685082873,22.025966850828727,10.492265193370166,8.09707182320442,1.6424088397790055,2.595027624309392
site_55.0_14.08,2000,Ampharete acutifrons,55.0,14.08,48.0,48.0,6,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Arctica islandica,55.0,14.08,48.0,48.0,3,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Bylgides sarsi,55.0,14.08,48.0,48.0,16,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Diastylis rathkei,55.0,14.08,48.0,48.0,13,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Halicryptus spinulosus,55.0,14.08,48.0,48.0,6,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Heteromastus filiformis,55.0,14.08,48.0,48.0,9,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Macoma balthica,55.0,14.08,48.0,48.0,3,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Polydora (Polydora) quadrilobata,55.0,14.08,48.0,48.0,9,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2000,Scoloplos armiger,55.0,14.08,48.0,48.0,3,S3,47.984455958549226,9.041450777202073,20.069760793264248,8.761098445595856,9.711165803108807,7.169689119170984,0.3947150259067358,0.6830051813471503,11.766321243523317,4.28,1.9207253886010363,0.12186528497409327,0.29689119170984457,20.177202072538858,2.9409326424870468,8.169533678756476,1.6519067357512953,2.3908290155440417
site_55.0_14.08,2001,Alcyonidium polyoum,55.0,14.08,48.0,48.0,1,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Ampharete acutifrons,55.0,14.08,48.0,48.0,7,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Arctica islandica,55.0,14.08,48.0,48.0,7,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
site_55.0_14.08,2001,Astarte elliptica,55.0,14.08,48.0,48.0,1,S3,48.12921348314607,7.348314606741573,21.46460642022472,8.636848314606741,9.6795,6.859831460674157,0.39455056179775283,0.6643258426966292,11.537640449438202,4.28,1.7932584269662921,0.17219101123595504,0.39157303370786517,19.839887640449437,20.608988764044945,8.014325842696628,1.594,2.446067415730337
