latitude,longitude,year,bot_depth,secchi_depth,depth,temperature,salinity,oxygen,phosphate,total_phosphorus,silicate,nitrate_nitrite,nitrate,nitrite,ammonium,total_nitrogen,hydrogen_sulphide,ph,total_alkalinity,chlorophyll_a,site
55.61,14.85,2004,82.0,4.609090909090909,34.45454545454545,6.850909090909091,9.795363636363636,1.482090909090909,0.6672727272727272,1.1381818181818182,14.77909090909091,2.6081818181818184,1.4909090909090907,0.09454545454545454,1.0318181818181817,24.743636363636366,0.0,8.006363636363636,1.7536363636363637,1.7836363636363637,site_55.61_14.85
55.61,14.86,2004,80.0,10.127272727272727,34.36363636363637,6.928181818181818,9.876727272727273,6.9719999999999995,0.5445454545454546,0.7345454545454545,8.776363636363637,1.3236363636363635,1.7818181818181815,0.07,0.5227272727272727,24.223636363636363,0.0,8.0,2.37,1.9327272727272728,site_55.61_14.86
55.61,14.87,2004,80.0,4.375,37.833333333333336,6.861666666666667,10.34725,0.0725,0.18833333333333335,0.6266666666666666,11.511666666666665,3.473333333333333,0.3333333333333333,0.09000000000000001,1.4308333333333332,28.350833333333338,0.0,8.02,1.8358333333333334,1.6675000000000002,site_55.61_14.87
55.62,12.51,1995,4.666666666666667,4.75,2.3383333333333334,6.941666666666666,12.116666666666667,8.225,0.405,1.9033333333333333,11.200000000000001,4.28,4.2,0.19333333333333333,0.9333333333333332,41.65,0.7333333333333334,8.116666666666665,1.6466666666666665,14.933333333333335,site_55.62_12.51
55.62,12.51,1996,5.0,4.5,0.0,15.37,8.5,7.63,0.42,0.71,8.5,4.28,2.2,0.43,1.9,20.7,1.0,8.1,1.67,1.1,site_55.62_12.51
55.62,12.52,2005,2.9166666666666665,2.9166666666666665,0.48333333333333334,4.45,15.92,6.746833333333334,0.39333333333333337,0.7683333333333334,6.765000000000001,0.9516666666666667,6.416666666666667,0.15333333333333335,0.765,20.536666666666665,0.8666666666666667,8.071666666666667,2.0566666666666666,1.4483333333333333,site_55.62_12.52
55.62,12.87,1997,8.0,8.2,4.5,5.32,8.4475,8.08,0.375,0.59,8.9,4.28,1.6,0.9,0.75,22.0,1.2,8.19,1.648,0.7,site_55.62_12.87
55.62,12.87,1998,8.555555555555555,8.5,3.7777777777777777,12.393333333333333,11.541444444444444,6.855,0.25277777777777777,0.5516666666666666,7.472222222222222,4.28,0.5222222222222223,0.1322222222222222,0.5722222222222223,19.311111111111114,0.8,8.044444444444444,1.8203333333333331,1.1388888888888888,site_55.62_12.87
55.62,14.42,1980,38.0,4.8,15.0,11.6825,7.970000000000001,7.98,25.5,28.7,7.5,4.28,13.0,0.07,14.0,114.0,3.0,7.5,1.744,12.0,site_55.62_14.42
55.62,14.45,1993,52.0,5.0,24.90909090909091,8.992727272727272,7.796181818181818,7.168181818181818,0.34909090909090906,0.4127272727272727,13.463636363636363,4.28,0.0,0.026363636363636363,1.1,18.6,0.0,8.51,1.587,1.3727272727272728,site_55.62_14.45
55.62,14.5,1991,51.0,6.05,23.1,10.325999999999999,7.847799999999999,6.0489999999999995,0.329,0.6940000000000001,10.4,4.28,0.44000000000000006,0.074,0.18,17.990000000000002,0.0,8.1,1.59,2.205,site_55.62_14.5
55.62,14.5,1992,54.0,10.25,21.75,4.95625,8.71975,7.60125,0.64125,0.98875,15.0,4.28,4.3875,0.11125,0.2,24.0375,3.2,8.16375,1.634875,0.905,site_55.62_14.5
55.62,14.5,2004,51.0,8.345454545454546,24.77129637272727,3.200454545454545,7.735272727272727,8.195454545454545,0.62,0.95,14.1,0.1827272727272727,4.0,0.14,0.2,24.0,1.0,7.925454545454546,2.23,0.5,site_55.62_14.5
55.62,14.55,1991,51.5,7.56875,21.25,7.842499999999999,7.8725000000000005,7.0756250000000005,0.52375,0.875,12.06875,4.28,3.125,0.1575,0.725,17.5625,0.0,7.9,1.819,2.110625,site_55.62_14.55
55.62,14.55,1992,51.77777777777778,8.931944444444445,21.34722222222222,9.055555555555555,8.188833333333333,6.446805555555556,0.4148611111111111,0.7923611111111111,15.380555555555556,4.28,1.6347222222222222,0.09763888888888889,0.4166666666666667,16.820833333333333,4.044444444444444,7.967638888888889,1.7471666666666665,1.6494444444444445,site_55.62_14.55
55.62,14.55,1993,52.8,8.65,21.25,8.7045,7.875249999999999,7.3515,0.40774999999999995,0.7462500000000001,11.73,4.28,1.335,0.1265,0.34249999999999997,19.330000000000002,2.7199999999999998,8.1175,1.8921,2.1109999999999998,site_55.62_14.55
55.62,14.55,1994,52.166666666666664,7.416666666666667,21.208333333333332,7.031875,7.764375,7.001666666666666,0.358125,0.7289583333333334,8.389583333333333,4.28,2.125,0.12604166666666666,0.4666666666666666,21.020833333333332,1.2333333333333334,8.082291666666666,2.01775,1.5658333333333332,site_55.62_14.55
55.62,14.55,1995,52.483870967741936,6.903225806451613,20.322580645161292,8.223870967741936,7.600677419354839,7.5451612903225795,0.3067741935483871,0.734516129032258,8.66451612903226,4.28,0.667741935483871,0.13870967741935483,0.27419354838709675,23.270967741935483,6.670967741935484,7.543870967741935,1.705709677419355,2.4193548387096775,site_55.62_14.55
55.62,14.55,1996,54.0,7.625,21.25,6.2825,7.27825,8.325625,0.32,0.6118750000000001,9.540625,4.28,1.78125,0.09468750000000001,0.215625,20.71875,5.90625,7.62,1.758375,1.353125,site_55.62_14.55
55.62,14.58,1992,64.0,7.4,29.4,11.122,9.553700000000001,3.482,0.568,0.962,16.82,4.28,2.63,0.015,0.25,21.06,0.8800000000000001,8.544,2.0046,1.16,site_55.62_14.58
55.62,14.66,1993,67.0,5.0,31.0,8.567222222222222,9.121611111111111,6.657777777777778,0.9700000000000001,1.2766666666666666,24.016666666666666,4.28,1.55,0.03833333333333334,1.1,18.6,0.0,8.51,1.587,1.2222222222222223,site_55.62_14.66
55.62,14.67,1992,67.0,8.368421052631579,27.736842105263158,10.285789473684211,9.093263157894736,4.9663157894736845,0.4489473684210526,0.8242105263157895,16.415789473684214,4.28,1.8789473684210525,0.01894736842105263,0.2578947368421053,18.178947368421053,0.0,8.344736842105263,1.9222105263157894,1.3768421052631579,site_55.62_14.67
55.62,14.7,2004,67.0,3.1666666666666665,34.416666666666664,7.499166666666667,9.51925,2.151666666666667,0.6708333333333334,1.2641666666666667,14.494166666666667,4.1625,7.091666666666666,0.14166666666666666,3.525833333333333,29.281666666666666,0.0,7.822500000000001,2.405,1.0516666666666667,site_55.62_14.7
55.62,14.73,1994,68.0,5.576923076923077,33.0,9.372769230769231,9.678923076923077,6.278307692307692,0.2541538461538462,0.9301538461538462,6.704615384615384,4.28,0.4246153846153846,0.16,0.9215384615384615,26.54923076923077,1.0,8.178307692307692,1.601,2.5246153846153847,site_55.62_14.73
55.62,14.73,1995,68.0,5.53125,34.5,8.954375,8.8309375,6.84140625,0.22109375,27.883281249999996,62.409375,4.28,0.965625,0.0,80.909375,383.484375,1.2,7.9296875,1.6432812499999998,48.3390625,site_55.62_14.73
55.62,14.73,1996,71.0,1.343076923076923,35.0,11.182461538461538,9.180307692307693,5.477538461538462,0.09753846153846155,1.8169230769230769,6.798461538461538,4.28,0.2,0.21,0.6,39.59846153846154,1.2,8.4,1.587,20.70769230769231,site_55.62_14.73
55.62,14.73,1997,76.0,5.338356164383561,37.0,10.843424657534248,9.89178082191781,5.2126027397260275,0.8819178082191782,1.4189041095890411,14.652054794520547,4.28,2.4164383561643836,0.3624657534246575,1.1808219178082193,23.804109589041097,0.0,8.412602739726028,1.5,2.7479452054794518,site_55.62_14.73
55.62,14.73,2004,69.0,4.9,36.46153846153846,7.46923076923077,9.355153846153847,2.8576923076923078,0.14,0.53,7.1,1.57,0.0,0.0,3.0,53.60000000000001,33.0,8.01,1.65,1.4,site_55.62_14.73
55.62,14.74,1994,70.0,4.027777777777778,33.666666666666664,11.297777777777778,10.011222222222223,4.735555555555555,0.25055555555555553,1.3449999999999998,8.18888888888889,4.28,4.322222222222222,0.0044444444444444444,16.461111111111112,110.0888888888889,1.2,7.742222222222223,1.8474444444444442,0.6111111111111112,site_55.62_14.74
55.62,14.74,2004,73.0,4.9,38.0,7.422307692307693,10.166769230769232,2.186923076923077,0.14,0.53,7.1,1.57,0.0,0.0,3.0,53.60000000000001,0.0,8.01,1.65,1.4,site_55.62_14.74
55.62,14.75,1992,73.0,8.8,30.3,12.95,10.057500000000001,6.105,0.187,0.518,11.280000000000001,4.28,0.1,0.01,0.3,19.41,3.96,8.312999999999999,1.7127000000000003,0.8399999999999999,site_55.62_14.75
55.62,14.75,1995,70.5,6.6375,29.6888809125,12.548333333333334,8.649083333333333,4.3875,0.8716666666666666,1.83625,12.441666666666668,4.28,1.4958333333333333,0.09916666666666667,1.6624999999999999,26.8125,7.75,8.157916666666667,1.829625,2.5375,site_55.62_14.75
55.62,14.75,1996,73.0,10.392424242424243,34.5,1.6034848484848485,8.331212121212122,9.793636363636363,0.17,0.61,11.6,4.28,0.0,0.09,0.5863636363636364,20.183333333333337,17.0,8.062575757575758,1.648,0.990909090909091,site_55.62_14.75
55.62,14.75,2004,70.47368421052632,3.826315789473684,35.238986991228074,6.263017543859649,9.503245614035087,5.840877192982457,0.17,0.6099999999999999,11.6,2.9698245614035086,0.0,0.09,2.335614035087719,37.51245614035088,13.659649122807018,8.152105263157894,2.2177192982456138,2.022105263157895,site_55.62_14.75
55.62,14.76,1994,70.0,5.0,28.9375,9.9159375,8.659593749999999,5.62,0.5284375,0.67125,16.41875,4.28,1.8062500000000001,0.123125,6.1,46.4,0.0,7.9,2.233,6.4,site_55.62_14.76
55.62,14.77,1997,77.5,6.05,32.16649109285714,4.074714285714285,9.173035714285716,4.878571428571428,0.29,0.515,3.3,4.28,2.0,0.04,1.3,18.55,2.5,8.2,1.9155,8.9,site_55.62_14.77
55.62,14.77,2004,71.0,8.0,30.0,3.185,9.933200000000001,2.57,0.28,0.76,13.9,1.5,8.0,0.55,0.4,20.5,16.3,8.07,1.5,2.65,site_55.62_14.77
55.62,14.78,1984,76.88888888888889,9.0,13.333333333333334,3.8264814814814816,8.533537037037037,7.653888888888888,0.7361111111111112,1.0057407407407408,10.814814814814815,4.28,2.8333333333333335,0.03759259259259259,0.11296296296296297,19.787037037037038,1.2,8.001111111111111,1.5926666666666665,0.632962962962963,site_55.62_14.78
55.62,14.78,2002,73.0,4.318181818181818,31.818181818181817,4.771818181818182,9.350909090909092,4.19,0.7400000000000001,0.95,19.772727272727273,4.28,3.3,0.029999999999999995,0.1,19.3,1.2,7.9,2.0090909090909093,0.57,site_55.62_14.78
55.62,14.85,1984,72.25,9.0,13.333333333333334,3.7985416666666665,8.504729166666666,8.371875,0.7308333333333333,0.9983333333333334,11.208333333333334,4.28,2.7687500000000003,0.03291666666666667,0.12083333333333335,19.529166666666665,1.2,8.011041666666666,1.6050624999999998,0.6147916666666667,site_55.62_14.85
55.62,14.86,1985,77.0,1.3999999999999997,37.166666666666664,9.400833333333333,9.5325,6.586666666666666,2.1266666666666665,2.6350000000000002,29.78333333333333,4.28,0.21666666666666667,0.1725,0.48333333333333334,22.433333333333334,21.899999999999995,8.3025,1.7348333333333334,1.6383333333333334,site_55.62_14.86
55.62,14.86,1987,79.0,4.633333333333333,34.333333333333336,7.638333333333333,8.206666666666667,5.901666666666666,0.8366666666666668,1.0183333333333333,19.849999999999998,4.28,2.9,0.12833333333333333,0.2833333333333333,20.150000000000002,21.899999999999995,8.176666666666668,1.8500000000000003,1.7,site_55.62_14.86
55.62,14.87,1980,79.35714285714286,2.8892857142857147,36.357142857142854,5.1674999999999995,10.026428571428571,7.0424999999999995,0.6521428571428572,0.9507142857142857,13.289285714285715,4.28,2.342857142857143,0.16428571428571428,0.4357142857142858,17.90357142857143,0.9642857142857143,8.405,1.5900357142857142,1.6360714285714286,site_55.62_14.87
55.62,14.87,1981,77.66666666666667,2.6,34.333333333333336,5.46,9.503151515151515,6.555151515151515,1.445151515151515,1.7709090909090908,25.78181818181818,4.28,2.7545454545454544,0.13545454545454544,0.8212121212121213,21.745454545454546,4.1000000000000005,7.963333333333334,1.5560606060606061,2.394848484848485,site_55.62_14.87
55.62,14.87,1982,78.3030303030303,4.933333333333334,32.09090909090909,5.38939393939394,9.321484848484848,6.746666666666666,1.3963636363636363,1.9612121212121212,25.35151515151515,4.28,2.5636363636363635,0.10515151515151516,0.5878787878787879,20.106060606060606,6.3,7.962424242424242,1.629909090909091,11.409090909090908,site_55.62_14.87
55.62,14.87,1983,78.37735849056604,4.252830188679245,35.320754716981135,6.665849056603774,10.02332075471698,6.659245283018868,1.0064150943396226,1.3598113207547171,18.632075471698112,4.28,3.3641509433962264,0.05339622641509434,0.4415094339622641,20.258490566037736,6.3,8.087169811320754,1.5874905660377359,1.6000000000000003,site_55.62_14.87
55.62,14.87,1984,78.38,6.26,33.98,7.8553999999999995,9.94012,5.8198,1.0326,1.3628,21.044,4.28,1.672,0.0956,0.648,18.836,3.8339999999999996,7.954,1.6052799999999998,1.6,site_55.62_14.87
55.62,14.87,1985,78.4,4.04,34.27272727272727,5.1534545454545455,9.590218181818182,6.898,1.3780000000000001,1.7345454545454546,23.614545454545453,4.28,3.0890909090909093,0.132,0.5690909090909091,18.881818181818183,0.4418181818181818,8.256,1.5067636363636363,1.6,site_55.62_14.87
55.62,14.87,1986,80.2,7.005454545454546,34.49090909090909,5.483636363636364,9.52370909090909,6.455818181818182,1.1218181818181818,1.2745454545454544,17.454545454545453,4.28,2.4309090909090907,0.10818181818181818,0.6490909090909092,20.26727272727273,1.56,8.38,1.526,1.6,site_55.62_14.87
55.62,14.87,1987,78.23255813953489,8.548837209302325,33.348837209302324,5.841162790697675,9.273255813953488,6.869302325581395,1.1886046511627908,1.4769767441860464,26.27906976744186,4.28,2.781395348837209,0.06558139534883721,0.5651162790697675,21.38372093023256,1.6627906976744187,8.38,1.5259999999999998,1.5999999999999999,site_55.62_14.87
55.62,14.87,1988,78.79220779220779,6.014285714285714,33.37662337662338,7.317532467532468,9.109727272727271,6.415454545454546,1.459090909090909,1.3545454545454545,17.594805194805193,4.28,2.5597402597402596,0.07818181818181819,1.2857142857142858,21.05974025974026,6.531168831168832,8.283636363636363,1.526,0.6064935064935065,site_55.62_14.87
55.62,14.87,1989,79.12068965517241,9.116379310344827,34.060344827586206,7.267241379310345,9.631775862068967,6.3500000000000005,1.4600862068965517,1.9875,21.189655172413794,4.28,2.7155172413793105,0.07706896551724138,0.9612068965517241,20.3698275862069,7.962931034482759,8.28,1.526,0.7232758620689655,site_55.62_14.87
55.62,14.87,1990,79.5940594059406,8.386138613861386,32.86138613861386,8.334158415841584,9.02550495049505,6.158217821782179,1.3631683168316833,1.5271287128712872,20.467326732673264,4.28,3.1831683168316833,0.15861386138613862,2.194059405940594,21.52772277227723,6.576237623762377,8.28,1.526,0.7326732673267327,site_55.62_14.87
55.62,14.87,1991,80.0,9.0,34.54545454545455,6.595454545454546,9.103939393939394,6.256969696969697,0.7890909090909091,1.0378787878787878,17.939393939393938,4.28,4.087878787878788,0.10272727272727274,0.30606060606060603,21.37878787878788,4.4,8.28,1.526,0.7,site_55.62_14.87
55.62,14.87,1992,80.61111111111111,9.0,33.425925925925924,7.831111111111111,9.565555555555555,6.170555555555556,0.6120370370370369,1.0927777777777778,19.624074074074073,4.28,3.75,0.09240740740740741,0.17777777777777778,21.21851851851852,4.4,8.28,1.6471851851851853,0.7,site_55.62_14.87
55.62,14.87,1993,80.0,7.0,31.903225806451612,8.733225806451614,9.29967741935484,6.4235483870967744,0.5035483870967742,0.9338709677419355,12.606451612903227,4.28,2.170967741935484,0.13709677419354838,0.6870967741935484,20.625806451612902,4.4,8.28,1.671,0.7,site_55.62_14.87
55.62,14.87,1994,79.7560975609756,7.0,31.21951219512195,7.372439024390244,9.351609756097561,6.15170731707317,0.606829268292683,0.8424390243902439,13.504878048780489,4.28,3.909756097560975,0.1675609756097561,0.29756097560975614,22.05609756097561,4.4,8.28,1.6709999999999998,0.7,site_55.62_14.87
55.62,14.87,1995,79.37671232876713,7.6438356164383565,32.14383561643836,8.439452054794522,9.248109589041096,5.853630136986301,0.858972602739726,1.1876712328767123,14.827397260273974,4.28,2.043835616438356,0.12349315068493151,1.2287671232876713,23.21232876712329,7.538356164383561,7.37417808219178,1.671,1.2890410958904108,site_55.62_14.87
55.62,14.87,1996,80.32283464566929,6.71259842519685,32.61417322834646,6.899606299212598,9.211031496062992,5.720629921259842,0.9791338582677166,1.110551181102362,15.309448818897637,4.28,2.3874015748031496,0.15629921259842522,0.95748031496063,21.80787401574803,11.866141732283465,7.34,1.671,1.6464566929133857,site_55.62_14.87
55.62,14.87,1997,79.83333333333333,9.487179487179487,34.73076923076923,7.847948717948718,10.09398717948718,5.314615384615385,0.7337179487179487,1.0412820512820513,16.246153846153845,4.28,3.717948717948718,0.11064102564102565,0.16282051282051282,20.47051282051282,4.0,7.34,1.6709999999999998,0.4666666666666667,site_55.62_14.87
55.62,14.87,1998,80.26829268292683,9.536585365853659,34.86991869918699,8.016016260162601,9.430146341463415,5.90089430894309,1.1539837398373984,1.6669918699186992,19.717073170731705,4.28,2.62520325203252,0.11300813008130081,1.1219512195121952,22.876422764227645,24.910569105691057,7.34,1.671,2.1284552845528455,site_55.62_14.87
55.62,14.87,1999,79.425,7.2,35.65,7.773187500000001,9.75095625,5.464125,1.33075,1.9736250000000002,21.748124999999998,4.28,3.236875,0.10175000000000001,1.16625,22.650624999999998,18.43125,7.340000000000001,1.671,2.29375,site_55.62_14.87
55.62,14.87,2000,80.09923664122137,7.412213740458015,34.13740458015267,8.233511450381679,9.72906106870229,5.894809160305344,0.8500763358778626,0.9568702290076335,18.34198473282443,4.28,2.644274809160305,0.11816793893129772,0.5564885496183206,19.159541984732822,2.9083969465648853,7.34,1.671,2.161832061068702,site_55.62_14.87
55.62,14.87,2001,79.80916030534351,7.125954198473282,34.0763358778626,7.663893129770993,9.453824427480916,6.072748091603053,0.8277099236641222,0.7665648854961832,15.931297709923664,4.28,1.6961832061068702,0.1382442748091603,0.6977099236641222,19.427480916030536,16.51145038167939,7.34,1.671,2.4,site_55.62_14.87
55.62,14.87,2002,79.29032258064517,8.935483870967742,34.18709677419355,7.918193548387096,9.160367741935485,5.833935483870968,0.8698064516129032,2.536064516129032,18.196129032258064,4.28,2.499354838709677,0.14877419354838708,0.54,21.26516129032258,16.141935483870967,8.073935483870969,1.671,2.4,site_55.62_14.87
55.62,14.87,2003,79.61538461538461,7.423076923076923,34.41958041958042,7.176783216783217,10.464230769230769,6.615594405594406,0.5267132867132868,1.1004895104895105,13.355244755244755,4.28,2.6146853146853144,0.10370629370629371,0.38461538461538464,19.9986013986014,10.0,8.14,1.671,2.4,site_55.62_14.87
55.62,14.87,2004,80.52173913043478,7.298136645962733,36.20496894409938,7.133913043478261,10.197652173913044,5.931614906832298,0.7073291925465838,0.912111801242236,15.572670807453415,3.69832298136646,2.2527950310559004,0.08335403726708074,0.277639751552795,19.446583850931678,6.198757763975156,7.566459627329193,1.6351739130434781,2.4,site_55.62_14.87
55.62,14.87,2005,79.92857142857143,7.107142857142857,34.45454545454545,7.576948051948051,9.673974025974026,6.198246753246753,1.2031818181818181,1.4784415584415584,20.64155844155844,5.460909090909091,1.9461038961038961,0.07623376623376624,0.6383116883116883,19.990909090909092,20.01298701298701,8.070844155844156,1.63,1.9974025974025975,site_55.62_14.87
55.62,14.89,1986,75.0,4.509090909090909,34.0,10.045454545454545,9.424545454545454,5.681818181818182,1.0127272727272727,1.429090909090909,20.372727272727275,4.28,2.6,0.13545454545454547,0.33636363636363636,18.672727272727272,0.0,8.228181818181818,1.7264545454545455,7.218181818181819,site_55.62_14.89
55.62,14.91,1984,78.11111111111111,9.0,13.333333333333334,3.824074074074074,8.54812962962963,7.722222222222221,0.7425925925925926,1.0024074074074074,10.88888888888889,4.28,2.812962962962963,0.03648148148148148,0.13703703703703704,19.692592592592593,1.2,8.010185185185186,1.595,0.6292592592592592,site_55.62_14.91
55.62,14.95,1996,76.0,5.1,36.660143260000005,6.445333333333334,9.276666666666667,5.945333333333334,0.2406666666666667,0.9913333333333333,3.3200000000000003,4.28,0.49333333333333335,0.05999999999999999,0.3,30.366666666666667,1.0,8.0,1.9199999999999997,2.1333333333333333,site_55.62_14.95
55.62,14.96,1984,77.25,9.0,12.625,3.88234375,8.5895625,7.185624999999999,0.72734375,1.00328125,10.696875,4.28,2.9578125,0.0375,0.1265625,19.5015625,1.2,8.00515625,1.638625,0.590625,site_55.62_14.96
55.62,14.98,1993,74.0,6.924657534246576,37.0,8.51027397260274,10.255068493150684,5.726575342465754,0.15178082191780823,0.4854794520547945,6.736986301369863,4.28,0.4602739726027397,0.03,1.347945205479452,21.5,1.0,8.233424657534247,1.7246575342465755,0.7515068493150685,site_55.62_14.98
55.62,14.98,1995,75.0,5.2,37.0,9.045633802816901,9.28169014084507,6.36169014084507,0.19,32.3,71.0,4.28,1.0,0.0,94.0,443.0,1.2,7.8999999999999995,1.63,56.0,site_55.62_14.98
55.62,14.98,1996,74.0,1.5527777777777778,38.5,10.18875,9.649027777777778,4.9406944444444445,0.08555555555555555,1.4125,5.330555555555556,4.28,0.2,0.21,0.6,34.236111111111114,1.2,8.4,1.587,14.416666666666666,site_55.62_14.98
55.62,15.0,1993,77.0,5.0,39.11764705882353,8.320588235294117,9.945235294117646,6.061176470588236,0.2917647058823529,0.3764705882352941,12.841176470588234,4.28,0.0,0.029411764705882353,1.1,18.6,0.0,8.51,1.587,1.388235294117647,site_55.62_15.0
55.62,15.0,1994,73.375,6.67,36.5625,4.839499999999999,9.894,7.26,0.762375,1.423,6.0287500000000005,4.28,5.205,0.01875,0.7775,23.485000000000003,1.19,8.452,2.1135,1.266,site_55.62_15.0
55.63,12.53,1991,3.923076923076923,3.7153846153846155,2.1856410256410257,8.454358974358975,12.192307692307692,7.561794871794873,0.8251282051282052,1.254871794871795,8.235897435897435,4.28,2.9153846153846152,0.14794871794871797,1.9564102564102563,24.402564102564103,1.4076923076923076,7.994615384615385,1.6594871794871795,1.8512820512820514,site_55.63_12.53
55.63,12.53,1992,4.0,3.9454545454545453,1.594848484848485,9.336666666666668,12.354545454545454,7.097575757575758,0.6427272727272727,1.076060606060606,9.4,4.28,2.987878787878788,0.15,1.7757575757575759,25.124242424242425,4.709090909090909,8.05181818181818,1.7648484848484849,1.9727272727272727,site_55.63_12.53
55.63,12.53,1993,4.2727272727272725,4.0,1.784848484848485,9.325151515151516,13.151515151515152,7.290606060606061,0.6533333333333333,1.203939393939394,8.542424242424241,4.28,3.23030303030303,0.2403030303030303,2.1939393939393943,26.181818181818183,1.5272727272727273,8.063636363636363,1.761939393939394,2.809090909090909,site_55.63_12.53
55.63,12.53,1995,4.0,3.80655737704918,1.7472131147540984,10.532622950819672,12.1,7.204262295081967,0.5800000000000001,0.993032786885246,7.777049180327868,4.28,3.4934426229508198,0.2572950819672131,3.055737704918033,27.14344262295082,6.517213114754099,8.06606557377049,1.8437049180327867,2.569426229508197,site_55.63_12.53
55.63,12.53,1996,4.086956521739131,3.6999999999999997,1.8673913043478263,9.206195652173914,12.459782608695651,7.404782608695652,0.77,1.0,11.0,4.28,5.9,0.15532608695652173,3.9,25.7,3.7967391304347826,8.083152173913044,1.8220869565217392,0.62,site_55.63_12.53
55.63,12.53,1997,4.148760330578512,3.9049586776859506,1.744297520661157,9.181239669421489,12.66694214876033,7.359256198347108,0.4621487603305785,0.8606611570247934,7.106611570247933,4.28,2.322314049586777,0.1359504132231405,1.6603305785123967,23.54710743801653,3.371900826446281,8.120247933884297,1.751702479338843,2.1854545454545455,site_55.63_12.53
55.63,12.53,2005,1.5,1.5,0.48333333333333334,4.61,16.4,6.650000000000001,0.43,0.8133333333333334,10.0,1.25,5.400000000000001,0.07666666666666667,0.9383333333333334,21.166666666666668,0.8666666666666667,8.040000000000001,2.0566666666666666,0.69,site_55.63_12.53
55.63,14.51,1994,55.0,6.371428571428572,17.142857142857142,14.577142857142857,7.426428571428572,7.25,0.024285714285714282,0.8671428571428572,3.6714285714285717,4.28,0.15714285714285717,0.025714285714285714,0.38571428571428573,25.514285714285712,1.0285714285714287,8.545714285714286,1.5987142857142855,3.3971428571428572,site_55.63_14.51
55.63,14.62,2004,59.0,3.5999999999999996,25.444444444444443,3.0655555555555556,8.918111111111111,8.193333333333335,0.060000000000000005,0.59,8.83,38.48,10.4,0.21,0.14,60.47,16.3,8.18,2.0,2.38,site_55.63_14.62
55.63,14.64,2003,62.0,10.5,29.1,9.178,9.1798,3.368,0.32,0.58,7.4,4.28,0.9,0.18,0.7,20.2,10.0,8.0,1.6800000000000002,2.63,site_55.63_14.64
55.63,14.64,2004,61.0,8.0,25.555555555555557,3.07,9.320666666666666,3.197777777777778,0.16333333333333333,0.7244444444444444,7.533333333333333,1.5,2.888888888888889,0.23777777777777778,0.43333333333333335,21.188888888888886,0.7,8.07,1.5,2.238888888888889,site_55.63_14.64
55.63,14.65,1989,65.0,2.7,21.25,12.53875,8.3525,6.77,0.33,1.55,17.8,4.28,1.4,0.08,1.0,35.7,0.0,8.24,1.514,1.63,site_55.63_14.65
55.63,14.7,2004,67.0,13.0,31.818181818181817,8.16909090909091,8.974272727272727,3.706,0.45,0.61,8.55,0.71,0.1,0.05999999999999999,0.42999999999999994,20.13,0.0,8.28,1.99,3.5,site_55.63_14.7
55.63,14.73,1994,62.0,5.2250000000000005,33.482142857142854,6.252678571428571,8.982857142857144,7.170357142857143,0.095,0.6075,2.5464285714285713,4.28,0.29285714285714287,0.22,0.3285714285714286,11.635714285714286,1.0,8.02142857142857,1.8414285714285714,1.4000000000000001,site_55.63_14.73
55.63,14.75,1994,63.0,5.976,32.768,6.82216,9.419120000000001,6.41408,1.88672,2.7132799999999997,20.946399999999997,4.28,6.183200000000001,0.22656,3.4648,35.0296,0.5856,8.1684,2.21104,3.8136000000000005,site_55.63_14.75
55.63,14.75,1996,68.0,6.7421875,33.5,5.96328125,8.2284375,7.31078125,0.5678124999999999,0.7826562499999999,9.4859375,4.28,2.9859375,0.1728125,1.5453124999999999,20.0578125,1.0,8.09375,1.6501875,1.51734375,site_55.63_14.75
55.63,14.75,1997,66.49606299212599,5.7251968503937,32.74803149606299,5.341653543307086,9.59204724409449,7.052913385826772,0.18291338582677166,0.4017322834645669,4.009448818897638,4.28,0.29133858267716534,0.11425196850393701,0.5141732283464566,19.0,2.6110236220472443,8.227559055118109,1.7351732283464567,0.7228346456692913,site_55.63_14.75
55.63,14.75,2004,64.45714285714286,9.9,31.92517657514286,4.299942857142857,9.152145714285714,8.17,0.4434285714285714,0.6271428571428571,7.546571428571428,4.138285714285715,2.6285714285714286,0.6862857142857143,0.3902857142857143,18.768571428571427,1.0,8.001142857142856,1.8845714285714288,0.736,site_55.63_14.75
55.63,14.76,1994,66.0,7.0,25.555555555555557,12.901111111111112,7.41,7.260000000000001,0.02,0.37,1.2,4.28,0.1,0.030000000000000002,0.1,25.7,1.0,8.52,1.589,3.7000000000000006,site_55.63_14.76
55.63,14.77,1996,71.0,7.0,34.5,4.425909090909091,8.632121212121213,7.041363636363636,0.16,0.65,6.4,4.28,0.2,0.0,0.7,20.7,1.0,8.2,2.42,1.1,site_55.63_14.77
55.63,14.77,2004,68.45454545454545,3.0545454545454547,32.59090909090909,7.145909090909091,9.383818181818182,2.0336363636363637,1.425,1.991818181818182,19.672272727272727,5.359545454545454,6.0636363636363635,0.10454545454545454,3.5063636363636363,34.692727272727275,0.0,7.888636363636365,2.4654545454545453,1.104090909090909,site_55.63_14.77
55.63,14.96,1993,73.0,5.5,37.3125,7.930625,9.459375,8.48,0.61,0.97,7.1,4.28,0.3,0.1,0.7,23.6,0.3,8.1,1.91,4.5,site_55.63_14.96
