id,datasetid,datecollected,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,scientificname,aphiaid,scientificnameaccepted,modified,institutioncode,collectioncode,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,seasoncollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,startdecimallongitude,enddecimallongitude,startdecimallatitude,enddecimallatitude,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificnameauthorship,scientificnameid,rankname,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,aphiaidaccepted,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,eventid,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,dnaderived,verbatimidentification,higherclassification,taxonid,"AreaBedSamp (m^2)","Count (Dmnless)"
30530305,https://marineinfo.org/id/dataset/601,2001-06-21T00:00:00,54.93,13.5,,"Macoma balthica",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,"Macoma balthica",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2001,,,6,,,21,,,summer,,,,,,,,,,,,,,,,45,45,497031_urn:lsid:marinespecies.org:taxname:141579,"(Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:141579,Species,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,,MaterialSample,,497031_urn:lsid:marinespecies.org:taxname:141579,,,,,,,,,,30,ze11_2001-06-21_54.93_45_31677,,,,,,,,,,,,,,,,,false,,,,0.3,7
30530306,https://marineinfo.org/id/dataset/601,2001-06-21T00:00:00,54.93,13.5,,"Diastylis rathkei",http://marinespecies.org/aphia.php?p=taxdetails&id=110487,"Diastylis rathkei",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2001,,,6,,,21,,,summer,,,,,,,,,,,,,,,,45,45,497032_urn:lsid:marinespecies.org:taxname:110487,"(Krøyer, 1841)",urn:lsid:marinespecies.org:taxname:110487,Species,Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,rathkei,,http://marinespecies.org/aphia.php?p=taxdetails&id=110487,,MaterialSample,,497032_urn:lsid:marinespecies.org:taxname:110487,,,,,,,,,,30,ze11_2001-06-21_54.93_45_31678,,,,,,,,,,,,,,,,,false,,,,0.3,27
30530307,https://marineinfo.org/id/dataset/601,2001-06-21T00:00:00,54.93,13.5,,"Ampharete acutifrons",http://marinespecies.org/aphia.php?p=taxdetails&id=129775,"Ampharete acutifrons",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2001,,,6,,,21,,,summer,,,,,,,,,,,,,,,,45,45,497033_urn:lsid:marinespecies.org:taxname:129775,"(Grube, 1860)",urn:lsid:marinespecies.org:taxname:129775,Species,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,,acutifrons,,http://marinespecies.org/aphia.php?p=taxdetails&id=129775,,MaterialSample,,497033_urn:lsid:marinespecies.org:taxname:129775,,,,,,,,,,30,ze11_2001-06-21_54.93_45_31679,,,,,,,,,,,,,,,,,false,,,,0.3,37
30530308,https://marineinfo.org/id/dataset/601,2001-06-21T00:00:00,54.93,13.5,,"Bylgides sarsi",http://marinespecies.org/aphia.php?p=taxdetails&id=130735,"Bylgides sarsi",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2001,,,6,,,21,,,summer,,,,,,,,,,,,,,,,45,45,497034_urn:lsid:marinespecies.org:taxname:130735,"(Kinberg in Malmgren, 1866)",urn:lsid:marinespecies.org:taxname:130735,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Bylgides,,sarsi,,http://marinespecies.org/aphia.php?p=taxdetails&id=130735,,MaterialSample,,497034_urn:lsid:marinespecies.org:taxname:130735,,,,,,,,,,30,ze11_2001-06-21_54.93_45_31680,,,,,,,,,,,,,,,,,false,,,,0.3,24
30530309,https://marineinfo.org/id/dataset/601,2001-06-21T00:00:00,54.93,13.5,,"Polydora (Polydora) quadrilobata",http://marinespecies.org/aphia.php?p=taxdetails&id=152360,"Polydora (Polydora) quadrilobata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2001,,,6,,,21,,,summer,,,,,,,,,,,,,,,,45,45,497035_urn:lsid:marinespecies.org:taxname:152360,"Jacobi, 1883",urn:lsid:marinespecies.org:taxname:152360,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora,quadrilobata,,http://marinespecies.org/aphia.php?p=taxdetails&id=131121,,MaterialSample,,497035_urn:lsid:marinespecies.org:taxname:152360,,,,,,,,,,30,ze11_2001-06-21_54.93_45_31681,,,,,,,,,,,,,,,,,false,,,,0.3,3
30530310,https://marineinfo.org/id/dataset/601,2001-06-21T00:00:00,54.93,13.5,,"Scoloplos armiger",http://marinespecies.org/aphia.php?p=taxdetails&id=130537,"Scoloplos armiger",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2001,,,6,,,21,,,summer,,,,,,,,,,,,,,,,45,45,497036_urn:lsid:marinespecies.org:taxname:130537,"(Müller, 1776)",urn:lsid:marinespecies.org:taxname:130537,Species,Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,armiger,,http://marinespecies.org/aphia.php?p=taxdetails&id=130537,,MaterialSample,,497036_urn:lsid:marinespecies.org:taxname:130537,,,,,,,,,,30,ze11_2001-06-21_54.93_45_31682,,,,,,,,,,,,,,,,,false,,,,0.3,167
30530311,https://marineinfo.org/id/dataset/601,2001-06-21T00:00:00,54.93,13.5,,"Halicryptus spinulosus",http://marinespecies.org/aphia.php?p=taxdetails&id=101156,"Halicryptus spinulosus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2001,,,6,,,21,,,summer,,,,,,,,,,,,,,,,45,45,497037_urn:lsid:marinespecies.org:taxname:101156,"von Siebold, 1849",urn:lsid:marinespecies.org:taxname:101156,Species,Animalia,Priapulida,,Halicryptomorpha,Halicryptidae,Halicryptus,,spinulosus,,http://marinespecies.org/aphia.php?p=taxdetails&id=101156,,MaterialSample,,497037_urn:lsid:marinespecies.org:taxname:101156,,,,,,,,,,30,ze11_2001-06-21_54.93_45_31683,,,,,,,,,,,,,,,,,false,,,,0.3,3
30530312,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Laomedea flexuosa",http://marinespecies.org/aphia.php?p=taxdetails&id=117382,"Laomedea flexuosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496329_urn:lsid:marinespecies.org:taxname:117382,"Alder, 1857",urn:lsid:marinespecies.org:taxname:117382,Species,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Laomedea,,flexuosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=117382,,MaterialSample,,496329_urn:lsid:marinespecies.org:taxname:117382,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30975,,,,,,,,,,,,,,,,,false,,,,0.3,1
30530313,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Gastrosaccus spinifer",http://marinespecies.org/aphia.php?p=taxdetails&id=120020,"Gastrosaccus spinifer",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496330_urn:lsid:marinespecies.org:taxname:120020,"(Goës, 1864)",urn:lsid:marinespecies.org:taxname:120020,Species,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Gastrosaccus,,spinifer,,http://marinespecies.org/aphia.php?p=taxdetails&id=120020,,MaterialSample,,496330_urn:lsid:marinespecies.org:taxname:120020,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30976,,,,,,,,,,,,,,,,,false,,,,0.3,34
30530314,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,Nemertina,http://marinespecies.org/aphia.php?p=taxdetails&id=1053,Nemertina,2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496331_urn:lsid:marinespecies.org:taxname:1053,,urn:lsid:marinespecies.org:taxname:1053,Phylum,Animalia,Nemertina,,,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=152391,,MaterialSample,,496331_urn:lsid:marinespecies.org:taxname:1053,,,,,,,,,,26,ze7_1997-10-25_54.73_22_30977,,,,,,,,,,,,,,,,,false,,,,0.3,7
30530315,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,Oligochaeta,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Oligochaeta,2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496332_urn:lsid:marinespecies.org:taxname:2036,"Grube, 1850",urn:lsid:marinespecies.org:taxname:2036,Subclass,Animalia,Annelida,Clitellata,,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,,MaterialSample,,496332_urn:lsid:marinespecies.org:taxname:2036,,,,,,,,,,26,ze7_1997-10-25_54.73_22_30978,,,,,,,,,,,,,,,,,false,,,,0.3,361
30530316,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Ampharete baltica",http://marinespecies.org/aphia.php?p=taxdetails&id=129776,"Ampharete baltica",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496333_urn:lsid:marinespecies.org:taxname:129776,"Eliason, 1955",urn:lsid:marinespecies.org:taxname:129776,Species,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Ampharete,,baltica,,http://marinespecies.org/aphia.php?p=taxdetails&id=129776,,MaterialSample,,496333_urn:lsid:marinespecies.org:taxname:129776,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30979,,,,,,,,,,,,,,,,,false,,,,0.3,34
30530317,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Aricidea cerrutii",http://marinespecies.org/aphia.php?p=taxdetails&id=130555,"Aricidea cerrutii",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496334_urn:lsid:marinespecies.org:taxname:130555,"Laubier, 1966",urn:lsid:marinespecies.org:taxname:130555,Species,Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,,cerrutii,,http://marinespecies.org/aphia.php?p=taxdetails&id=525497,,MaterialSample,,496334_urn:lsid:marinespecies.org:taxname:130555,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30980,,,,,,,,,,,,,,,,,false,,,,0.3,20
30530318,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Bylgides sarsi",http://marinespecies.org/aphia.php?p=taxdetails&id=130735,"Bylgides sarsi",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496335_urn:lsid:marinespecies.org:taxname:130735,"(Kinberg in Malmgren, 1866)",urn:lsid:marinespecies.org:taxname:130735,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Bylgides,,sarsi,,http://marinespecies.org/aphia.php?p=taxdetails&id=130735,,MaterialSample,,496335_urn:lsid:marinespecies.org:taxname:130735,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30981,,,,,,,,,,,,,,,,,false,,,,0.3,7
30530319,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Capitella capitata",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,"Capitella capitata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496336_urn:lsid:marinespecies.org:taxname:129876,"(Fabricius, 1780)",urn:lsid:marinespecies.org:taxname:129876,Species,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,,MaterialSample,,496336_urn:lsid:marinespecies.org:taxname:129876,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30982,,,,,,,,,,,,,,,,,false,,,,0.3,27
30530320,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Eteone longa",http://marinespecies.org/aphia.php?p=taxdetails&id=130616,"Eteone longa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496337_urn:lsid:marinespecies.org:taxname:130616,"(Fabricius, 1780)",urn:lsid:marinespecies.org:taxname:130616,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone,,longa,,http://marinespecies.org/aphia.php?p=taxdetails&id=130616,,MaterialSample,,496337_urn:lsid:marinespecies.org:taxname:130616,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30983,,,,,,,,,,,,,,,,,false,,,,0.3,20
30530321,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Harmothoe imbricata",http://marinespecies.org/aphia.php?p=taxdetails&id=130769,"Harmothoe imbricata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496338_urn:lsid:marinespecies.org:taxname:130769,"(Linnaeus, 1767)",urn:lsid:marinespecies.org:taxname:130769,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,imbricata,,http://marinespecies.org/aphia.php?p=taxdetails&id=130769,,MaterialSample,,496338_urn:lsid:marinespecies.org:taxname:130769,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30984,,,,,,,,,,,,,,,,,false,,,,0.3,27
30530322,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Hediste diversicolor",http://marinespecies.org/aphia.php?p=taxdetails&id=152302,"Hediste diversicolor",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496339_urn:lsid:marinespecies.org:taxname:152302,"(O.F. Müller, 1776)",urn:lsid:marinespecies.org:taxname:152302,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,,diversicolor,,http://marinespecies.org/aphia.php?p=taxdetails&id=152302,,MaterialSample,,496339_urn:lsid:marinespecies.org:taxname:152302,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30985,,,,,,,,,,,,,,,,,false,,,,0.3,17
30530323,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Ophelia limacina",http://marinespecies.org/aphia.php?p=taxdetails&id=130494,"Ophelia limacina",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496340_urn:lsid:marinespecies.org:taxname:130494,"(Rathke, 1843)",urn:lsid:marinespecies.org:taxname:130494,Species,Animalia,Annelida,Polychaeta,,Opheliidae,Ophelia,,limacina,,http://marinespecies.org/aphia.php?p=taxdetails&id=130494,,MaterialSample,,496340_urn:lsid:marinespecies.org:taxname:130494,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30986,,,,,,,,,,,,,,,,,false,,,,0.3,3
30530324,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Phyllodoce (Anaitides) mucosa",http://marinespecies.org/aphia.php?p=taxdetails&id=130679,"Phyllodoce (Anaitides) mucosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496341_urn:lsid:marinespecies.org:taxname:130679,"Örsted, 1843",urn:lsid:marinespecies.org:taxname:130679,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Anaitides,mucosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=334512,,MaterialSample,,496341_urn:lsid:marinespecies.org:taxname:130679,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30987,,,,,,,,,,,,,,,,,false,,,,0.3,7
30530325,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Pseudopolydora pulchra",http://marinespecies.org/aphia.php?p=taxdetails&id=131169,"Pseudopolydora pulchra",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496342_urn:lsid:marinespecies.org:taxname:131169,"(Carazzi, 1893)",urn:lsid:marinespecies.org:taxname:131169,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Pseudopolydora,,pulchra,,http://marinespecies.org/aphia.php?p=taxdetails&id=131169,,MaterialSample,,496342_urn:lsid:marinespecies.org:taxname:131169,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30988,,,,,,,,,,,,,,,,,false,,,,0.3,3
30530326,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Pygospio elegans",http://marinespecies.org/aphia.php?p=taxdetails&id=131170,"Pygospio elegans",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496343_urn:lsid:marinespecies.org:taxname:131170,"Claparède, 1863",urn:lsid:marinespecies.org:taxname:131170,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Pygospio,,elegans,,http://marinespecies.org/aphia.php?p=taxdetails&id=131170,,MaterialSample,,496343_urn:lsid:marinespecies.org:taxname:131170,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30989,,,,,,,,,,,,,,,,,false,,,,0.3,2701
30530327,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Scoloplos armiger",http://marinespecies.org/aphia.php?p=taxdetails&id=130537,"Scoloplos armiger",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496344_urn:lsid:marinespecies.org:taxname:130537,"(Müller, 1776)",urn:lsid:marinespecies.org:taxname:130537,Species,Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,armiger,,http://marinespecies.org/aphia.php?p=taxdetails&id=130537,,MaterialSample,,496344_urn:lsid:marinespecies.org:taxname:130537,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30990,,,,,,,,,,,,,,,,,false,,,,0.3,738
30530328,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Spio goniocephala",http://marinespecies.org/aphia.php?p=taxdetails&id=131184,"Spio goniocephala",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496345_urn:lsid:marinespecies.org:taxname:131184,"Thulin, 1957",urn:lsid:marinespecies.org:taxname:131184,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Spio,,goniocephala,,http://marinespecies.org/aphia.php?p=taxdetails&id=131184,,MaterialSample,,496345_urn:lsid:marinespecies.org:taxname:131184,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30991,,,,,,,,,,,,,,,,,false,,,,0.3,432
30530329,https://marineinfo.org/id/dataset/601,1997-10-25T00:00:00,54.73,12.79,,"Halicryptus spinulosus",http://marinespecies.org/aphia.php?p=taxdetails&id=101156,"Halicryptus spinulosus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1997,,,10,,,25,,,autumn,,,,,,,,,,,,,,,,22,22,496346_urn:lsid:marinespecies.org:taxname:101156,"von Siebold, 1849",urn:lsid:marinespecies.org:taxname:101156,Species,Animalia,Priapulida,,Halicryptomorpha,Halicryptidae,Halicryptus,,spinulosus,,http://marinespecies.org/aphia.php?p=taxdetails&id=101156,,MaterialSample,,496346_urn:lsid:marinespecies.org:taxname:101156,,,,,,,,,,30,ze7_1997-10-25_54.73_22_30992,,,,,,,,,,,,,,,,,false,,,,0.3,10
30530330,https://marineinfo.org/id/dataset/601,1998-10-31T00:00:00,54.73,12.79,,"Bathyporeia pilosa",http://marinespecies.org/aphia.php?p=taxdetails&id=103068,"Bathyporeia pilosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1998,,,10,,,31,,,autumn,,,,,,,,,,,,,,,,22,22,496347_urn:lsid:marinespecies.org:taxname:103068,"Lindström, 1855",urn:lsid:marinespecies.org:taxname:103068,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia,,pilosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=103068,,MaterialSample,,496347_urn:lsid:marinespecies.org:taxname:103068,,,,,,,,,,30,ze7_1998-10-31_54.73_22_30993,,,,,,,,,,,,,,,,,false,,,,0.3,7
30530331,https://marineinfo.org/id/dataset/601,1998-10-31T00:00:00,54.73,12.79,,"Corophium crassicorne",http://marinespecies.org/aphia.php?p=taxdetails&id=102089,"Corophium crassicorne",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1998,,,10,,,31,,,autumn,,,,,,,,,,,,,,,,22,22,496348_urn:lsid:marinespecies.org:taxname:102089,"Bruzelius, 1859",urn:lsid:marinespecies.org:taxname:102089,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Corophium,,crassicorne,,http://marinespecies.org/aphia.php?p=taxdetails&id=397383,,MaterialSample,,496348_urn:lsid:marinespecies.org:taxname:102089,,,,,,,,,,30,ze7_1998-10-31_54.73_22_30994,,,,,,,,,,,,,,,,,false,,,,0.3,14
30530332,https://marineinfo.org/id/dataset/601,1998-10-31T00:00:00,54.73,12.79,,"Gammarus oceanicus",http://marinespecies.org/aphia.php?p=taxdetails&id=102285,"Gammarus oceanicus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1998,,,10,,,31,,,autumn,,,,,,,,,,,,,,,,22,22,496349_urn:lsid:marinespecies.org:taxname:102285,"Segerstråle, 1947",urn:lsid:marinespecies.org:taxname:102285,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,oceanicus,,http://marinespecies.org/aphia.php?p=taxdetails&id=102285,,MaterialSample,,496349_urn:lsid:marinespecies.org:taxname:102285,,,,,,,,,,30,ze7_1998-10-31_54.73_22_30995,,,,,,,,,,,,,,,,,false,,,,0.3,3
30530333,https://marineinfo.org/id/dataset/601,1998-10-31T00:00:00,54.73,12.79,,"Gammarus salinus",http://marinespecies.org/aphia.php?p=taxdetails&id=102292,"Gammarus salinus",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1998,,,10,,,31,,,autumn,,,,,,,,,,,,,,,,22,22,496350_urn:lsid:marinespecies.org:taxname:102292,"Spooner, 1947",urn:lsid:marinespecies.org:taxname:102292,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,salinus,,http://marinespecies.org/aphia.php?p=taxdetails&id=102292,,MaterialSample,,496350_urn:lsid:marinespecies.org:taxname:102292,,,,,,,,,,30,ze7_1998-10-31_54.73_22_30996,,,,,,,,,,,,,,,,,false,,,,0.3,116
30530334,https://marineinfo.org/id/dataset/601,1998-10-31T00:00:00,54.73,12.79,,"Gammarus zaddachi",http://marinespecies.org/aphia.php?p=taxdetails&id=102299,"Gammarus zaddachi",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1998,,,10,,,31,,,autumn,,,,,,,,,,,,,,,,22,22,496351_urn:lsid:marinespecies.org:taxname:102299,"Sexton, 1912",urn:lsid:marinespecies.org:taxname:102299,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,zaddachi,,http://marinespecies.org/aphia.php?p=taxdetails&id=102299,,MaterialSample,,496351_urn:lsid:marinespecies.org:taxname:102299,,,,,,,,,,30,ze7_1998-10-31_54.73_22_30997,,,,,,,,,,,,,,,,,false,,,,0.3,20
30530335,https://marineinfo.org/id/dataset/601,1999-09-13T00:00:00,54.72,13.7,,"Pontoporeia femorata",http://marinespecies.org/aphia.php?p=taxdetails&id=103079,"Pontoporeia femorata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1999,,,9,,,13,,,summer,,,,,,,,,,,,,,,,39.4,39.4,497038_urn:lsid:marinespecies.org:taxname:103079,"Krøyer, 1842",urn:lsid:marinespecies.org:taxname:103079,Species,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Pontoporeia,,femorata,,http://marinespecies.org/aphia.php?p=taxdetails&id=103079,,MaterialSample,,497038_urn:lsid:marinespecies.org:taxname:103079,,,,,,,,,,30,ze12_1999-09-13_54.72_39.4_31684,,,,,,,,,,,,,,,,,false,,,,0.3,167
30530336,https://marineinfo.org/id/dataset/601,1999-09-13T00:00:00,54.72,13.7,,"Macoma balthica",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,"Macoma balthica",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",1999,,,9,,,13,,,summer,,,,,,,,,,,,,,,,39.4,39.4,497039_urn:lsid:marinespecies.org:taxname:141579,"(Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:141579,Species,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,,MaterialSample,,497039_urn:lsid:marinespecies.org:taxname:141579,,,,,,,,,,30,ze12_1999-09-13_54.72_39.4_31685,,,,,,,,,,,,,,,,,false,,,,0.3,582
